county,id,County.FIPS,abbr,state,autoretdelrate,autoretdelrate_nw,autoretdelrate_wh,autoretdelrate_sub,autoretdelrate_sub_wh,autoretdelrate_sub_nw,autoopen_pct,autoopen_pct_nw,autoopen_pct_wh,autoretopen_pct,autoretopen_pct_nw,autoretopen_pct_wh,poprural_pct,popnonwhite_pct,HHinc_avg,HHinc_avg_nw,HHinc_avg_wh
Miller County,13201,13201,GA,Georgia,.047619,n/a**,.047619,n/a*,n/a*,n/a*,.344086,n/a**,.344086,.4516129,n/a**,.4516129,1,.3178547,53903,32717,63210
Mitchell County,13205,13205,GA,Georgia,.0756303,n/a*,n/a*,n/a*,n/a*,n/a*,.2839506,n/a*,n/a*,.3641975,n/a*,n/a*,.5451102,.5395863,50083,43518,56490
Monroe County,13207,13207,GA,Georgia,.0471204,n/a**,.0545455,n/a*,n/a*,0,.3370787,n/a**,.3342105,.4247191,n/a**,.4289474,.8023009,.2818956,86538,71770,91371
Montgomery County,13209,13209,GA,Georgia,.0697674,n/a**,.0909091,n/a*,n/a*,n/a*,.2592593,n/a**,.2631579,.3796296,n/a**,.368421,.9870657,.354471,62630,37210,72745
Morgan County,13211,13211,GA,Georgia,.0746269,n/a*,.0757576,n/a*,n/a*,0,.3067847,n/a*,.3063063,.3834808,n/a*,.3843844,.7536938,.2841239,80927,53187,91510
Murray County,13213,13213,GA,Georgia,.0492424,n/a**,.0470588,.2033898,.0147059,0,.3201821,n/a**,.3212025,.3945372,n/a**,.3971519,.7012718,.1711454,56210,50917,56868
Muscogee County,13215,13215,GA,Georgia,.0802792,.1130435,.0409357,.2558824,.0160643,0,.2903646,.2648752,.3237736,.3639323,.3544466,.3849057,.0297759,.5998094,62065,50772,77332
Newton County,13217,13217,GA,Georgia,.0682451,.0594595,.0363636,.2016461,0,0,.3265993,.3300654,.3501945,.3945006,.3954248,.4202335,.3124412,.5473658,74269,75871,72638
Oconee County,13219,13219,GA,Georgia,.0122699,n/a**,.0122699,n/a*,n/a*,.007874,.2801556,n/a**,.2818004,.3151751,n/a**,.3170255,.50317,.1542535,114627,109290,115496
Oglethorpe County,13221,13221,GA,Georgia,.0833333,n/a**,.0833333,n/a*,n/a*,n/a*,.3473684,n/a**,.3492064,.4315789,n/a**,.4338624,.9925498,.2425595,57313,41159,61578
Paulding County,13223,13223,GA,Georgia,.0495868,n/a**,.0478723,.2023346,.0080972,0,.3738884,n/a**,.3775895,.4353274,n/a**,.4383239,.2005284,n/a**,85260,82984,85907
Peach County,13225,13225,GA,Georgia,.0670103,.0555556,.0769231,.220339,n/a*,0,.3402299,.3101852,.369863,.4367816,.412037,.4611872,.3822351,.5406438,58513,48171,68356
Pickens County,13227,13227,GA,Georgia,.0358974,n/a**,.0358974,n/a*,n/a*,0,.3392857,n/a**,.3392857,.3849206,n/a**,.3849206,.7310319,.1273352,78904,67792,80645
Pierce County,13229,13229,GA,Georgia,.0338983,n/a**,.0338983,n/a*,n/a*,0,.2971246,n/a**,.2971246,.3769968,n/a**,.3769968,.7935281,.1592048,58000,29926,62314
Pike County,13231,13231,GA,Georgia,.0515464,n/a**,.0515464,n/a*,n/a*,.015873,.3333333,n/a**,.3333333,.399177,n/a**,.399177,.9896469,.1320097,75994,42601,80870
Polk County,13233,13233,GA,Georgia,.0807692,n/a**,.0807692,.2666667,.0166667,0,.3099851,n/a**,.3104478,.3800298,n/a**,.380597,.5142134,.2799308,62448,57139,63945
Pulaski County,13235,13235,GA,Georgia,.0851064,n/a**,n/a**,n/a*,n/a*,n/a*,.2677165,n/a**,n/a**,.3622047,n/a**,n/a**,.6670275,.404958,53817,35673,62822
Putnam County,13237,13237,GA,Georgia,.0564516,n/a**,.0564516,n/a*,n/a*,0,.2813371,n/a**,.286119,.3454039,n/a**,.3512748,.8094543,.3450216,71214,44608,81940
Quitman County,13239,13239,GA,Georgia,n/a*,n/a**,n/a**,n/a*,n/a*,n/a*,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,.7309988,.6151142,42687,41497,44052
Rabun County,13241,13241,GA,Georgia,.0194175,n/a**,.0194175,n/a*,n/a*,0,.2525952,n/a**,.2525952,.3564014,n/a**,.3564014,.7928238,.1301574,65081,32322,68627
Randolph County,13243,13243,GA,Georgia,0,n/a*,n/a*,n/a*,n/a*,n/a*,.3291139,n/a*,n/a*,.4050633,n/a*,n/a*,.5062832,.6509101,48753,39120,62113
Richmond County,13245,13245,GA,Georgia,.0778547,.0858506,.0886076,.2205514,.0040816,.0019531,.285,.2716829,.3214286,.3515625,.3503734,.3928571,.092162,.6626512,54935,45698,72166
Rockdale County,13247,13247,GA,Georgia,.0526316,.0530035,n/a*,.1555556,.013245,0,.3070707,.307327,n/a*,.3777778,.3778833,n/a*,.1493282,.698225,80110,77465,84504
Schley County,13249,13249,GA,Georgia,.0625,n/a**,.0625,n/a*,n/a*,n/a*,.3571429,n/a**,.3571429,.4571429,n/a**,.4571429,1,.3513721,53252,30940,65044
Screven County,13251,13251,GA,Georgia,.0619469,n/a**,n/a*,n/a*,n/a*,0,.32,n/a**,n/a*,.44,n/a**,n/a*,.789214,.4550393,53853,44301,60541
Seminole County,13253,13253,GA,Georgia,.0943396,n/a**,.0943396,n/a*,n/a*,n/a*,.292517,n/a**,.2986111,.3469388,n/a**,.3541667,.685531,.3841413,59508,58592,59967
Spalding County,13255,13255,GA,Georgia,.0660377,n/a*,.0823529,.1888112,.009901,0,.2743903,n/a*,.2881002,.3632404,n/a*,.348643,.4161972,.4214826,56804,41368,66509
Stephens County,13257,13257,GA,Georgia,.0484848,n/a**,.0484849,n/a*,n/a*,0,.2900943,n/a**,.2907801,.3867925,n/a**,.3877068,.5856351,.1739368,57274,36112,60585
Stewart County,13259,13259,GA,Georgia,.1,.1,n/a**,n/a*,n/a*,n/a*,.2222222,.2222222,n/a**,.3703704,.3703704,n/a**,1,.7537239,43431,31377,64082
Sumter County,13261,13261,GA,Georgia,.0628931,.0555556,n/a*,.1923077,n/a*,0,.2777778,.2937063,n/a*,.3657407,.3776224,n/a*,.4178372,.604606,51026,38371,67568
Talbot County,13263,13263,GA,Georgia,0,n/a*,n/a*,n/a*,n/a*,n/a*,.3243243,n/a*,n/a*,.3918919,n/a*,n/a*,.9388201,.5950141,48059,38954,60646
Taliaferro County,13265,13265,GA,Georgia,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1,.6702703,48264,46229,52333
Tattnall County,13267,13267,GA,Georgia,.0692308,n/a**,.0666667,n/a*,n/a*,0,.3146417,n/a**,.3563218,.3956386,n/a**,.5057471,.6823668,.4182148,56029,43389,61274
Taylor County,13269,13269,GA,Georgia,.0909091,n/a**,n/a*,n/a*,n/a*,n/a*,.2564103,n/a**,n/a*,.4230769,n/a**,n/a*,1,.427316,45812,32751,55962
Telfair County,13271,13271,GA,Georgia,.06,.0606061,n/a*,n/a*,n/a*,n/a*,.302521,.3478261,n/a*,.4117647,.4637681,n/a*,.4698788,.5084083,42889,33171,49018
Terrell County,13273,13273,GA,Georgia,.109375,.1071429,n/a**,n/a*,n/a*,n/a*,.2899408,.2866667,n/a**,.3786982,.3733333,n/a**,.5205582,.6445423,50475,40482,65517
Thomas County,13275,13275,GA,Georgia,.0761246,n/a**,.0810811,.2268041,0,0,.2905405,n/a**,.2720848,.3878378,n/a**,.3886926,.4602191,.4241449,63449,39535,78512
Tift County,13277,13277,GA,Georgia,.0509804,n/a**,.0333333,.220339,0,0,.3256198,n/a**,.3770492,.4181818,n/a**,.4863388,.4078219,.4383362,57342,37845,69495
Toombs County,13279,13279,GA,Georgia,.0350877,n/a**,.0333333,n/a*,n/a*,0,.2993039,n/a**,.3523316,.3944316,n/a**,.4611399,.5105609,.3965912,61425,59673,62417
Towns County,13281,13281,GA,Georgia,.0684932,n/a**,.0684932,n/a*,n/a*,n/a*,.2304147,n/a**,.2304147,.3225806,n/a**,.3225806,1,.0536043,56099,51935,56218
Treutlen County,13283,13283,GA,Georgia,.0588235,n/a**,.0588235,n/a*,n/a*,n/a*,.2352941,n/a**,.2352941,.3333333,n/a**,.3333333,.588671,.2908367,57269,53370,58741
Troup County,13285,13285,GA,Georgia,.0813954,n/a**,.0886076,.2539683,.029703,0,.2855864,n/a**,.2864238,.3786929,n/a**,.3874172,.4429927,.4426993,65104,51963,74198
Turner County,13287,13287,GA,Georgia,.0576923,n/a**,n/a*,n/a*,n/a*,n/a*,.3106061,n/a**,n/a*,.3939394,n/a**,n/a*,.4973124,.4584275,49400,32760,64358
Twiggs County,13289,13289,GA,Georgia,.0677966,n/a*,.037037,n/a*,n/a*,n/a*,.3461539,n/a*,.3333333,.4538462,n/a*,.4736842,1,.4489377,47028,43446,49504
Union County,13291,13291,GA,Georgia,.0258065,n/a**,.0283688,n/a*,n/a*,0,.2877698,n/a**,.2956989,.3669065,n/a**,.3736559,1,.0606367,62148,35737,63380
Upson County,13293,13293,GA,Georgia,.037037,n/a**,.0375,n/a*,n/a*,0,.2114165,n/a**,.2133621,.334038,n/a**,.3362069,.4690826,.3262893,50973,39904,55573
Walker County,13295,13295,GA,Georgia,.0451306,n/a**,.0451306,.1717172,.025,0,.287398,n/a**,.287398,.37534,n/a**,.37534,.4385363,n/a**,56589,56918,56564
Walton County,13297,13297,GA,Georgia,.0414815,n/a*,.0363128,.1575342,.0333333,0,.3359564,n/a*,.3176734,.4061743,n/a*,.3982103,.4265829,.2649969,76499,56389,82833
Ware County,13299,13299,GA,Georgia,.0418848,n/a**,.0327869,.1428571,n/a*,0,.2306338,n/a**,.2582583,.3309859,n/a**,.3633634,.2944206,.3647012,52382,40803,57500
Warren County,13301,13301,GA,Georgia,.0833333,.0740741,n/a**,n/a*,n/a*,n/a*,.255102,.2467532,n/a**,.3571429,.3376623,n/a**,1,.6266367,50057,41168,63105
Washington County,13303,13303,GA,Georgia,.1153846,.2195122,n/a*,.2678571,n/a*,n/a*,.2507553,.3191489,n/a*,.3867069,.4361702,n/a*,.6560155,.5711842,51815,39689,64657
Wayne County,13305,13305,GA,Georgia,.0454545,n/a**,.0459184,.1333333,n/a*,0,.3,n/a**,.3028455,.392,n/a**,.394309,.579388,.2876004,58410,39228,64299
Webster County,13307,13307,GA,Georgia,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.5047837,49673,37582,61742
Wheeler County,13309,13309,GA,Georgia,n/a*,n/a**,n/a**,n/a*,n/a*,n/a*,n/a*,n/a**,n/a**,n/a*,n/a**,n/a**,1,.43935,36940,28054,40374
White County,13311,13311,GA,Georgia,.0337079,n/a**,.0337079,n/a*,n/a*,0,.3102625,n/a**,.3102625,.4224344,n/a**,.4224344,.8379384,.0760163,63292,55497,63836
Whitfield County,13313,13313,GA,Georgia,.0418848,n/a**,.035461,.168,.0186916,.0029326,.3044033,n/a**,.349711,.3624761,n/a**,.4046243,.2907728,n/a**,60172,54943,62755
Wilcox County,13315,13315,GA,Georgia,.0333333,n/a**,n/a*,n/a*,n/a*,n/a*,.3378378,n/a**,n/a*,.4054054,n/a**,n/a*,1,.4157811,49097,36822,53003
Wilkes County,13317,13317,GA,Georgia,.0322581,n/a*,n/a*,n/a*,n/a*,n/a*,.2955975,n/a*,n/a*,.3899371,n/a*,n/a*,.6736524,.4903885,55493,36454,71589
Wilkinson County,13319,13319,GA,Georgia,.015873,n/a**,0,n/a*,n/a*,n/a*,.3248408,n/a**,.3666667,.4012739,n/a**,.4444444,1,.4328046,52735,40846,60734
Worth County,13321,13321,GA,Georgia,.0538462,n/a*,.0263158,n/a*,n/a*,0,.3126935,n/a*,.2934783,.3993808,n/a*,.4130435,.691637,.327072,59085,46546,64972
Hawaii County,15001,15001,HI,Hawaii,.0322275,.0385802,n/a*,.1693122,.010582,0,.250964,.2481752,n/a*,.3364396,.335245,n/a*,.379908,.6969346,86179,82751,91133
Honolulu County,15003,15003,HI,Hawaii,.0307568,.0320138,.0322581,.2064422,.010395,0,.2482835,.249771,.3787879,.3199503,.3225034,.4545455,.0086288,.8204218,107128,103834,117853
Kalawao County,15005,15005,HI,Hawaii,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1,.7866667,74364,74579,73800
Kauai County,15007,15007,HI,Hawaii,.0342298,.0382514,n/a*,n/a*,.010989,0,.2506643,.2527919,n/a*,.360496,.3695431,n/a*,.1286014,.706251,97438,90405,107342
Maui County,15009,15009,HI,Hawaii,.0422535,.05026,n/a**,.2538462,.0125786,.0017762,.25605,.2686659,n/a**,.3286495,.3488372,n/a**,.1456786,.6995658,105494,102336,110047
Ada County,16001,16001,ID,Idaho,.0252189,n/a**,.0253254,.1695761,.0065789,0,.3219481,n/a**,.3233407,.3688312,n/a**,.3702055,.054722,.1562836,86645,66626,89272
Adams County,16003,16003,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.3589744,n/a**,.3589744,.3846154,n/a**,.3846154,1,.0756407,58034,40234,58962
Bannock County,16005,16005,ID,Idaho,.0352505,n/a*,.0337079,.2022472,.0088496,0,.3492296,n/a*,.3544018,.3925165,n/a*,.3987961,.1572931,.1662994,63690,46217,66486
Bear Lake County,16007,16007,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.4554456,n/a**,.4646465,.4752475,n/a**,.4848485,1,.0645756,63819,43831,64624
Benewah County,16009,16009,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.3405797,n/a**,.3301887,.4782609,n/a**,.4811321,.7191169,.1527625,57428,49601,58213
Bingham County,16011,16011,ID,Idaho,.0335821,n/a**,.0355731,n/a*,n/a*,.0054348,.3419062,n/a**,.3413849,.4009077,n/a**,.4025765,.5603087,.2622336,62343,48226,66105
Blaine County,16013,16013,ID,Idaho,.0168067,n/a**,.0168067,n/a*,n/a*,0,.2682292,n/a**,.2689295,.3098958,n/a**,.3107049,.3276572,.2451123,78091,50065,82421
Boise County,16015,16015,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.358209,n/a**,.358209,.4328358,n/a**,.4328358,1,.0857183,69466,65114,69838
Bonner County,16017,16017,ID,Idaho,.0164474,n/a**,.0164474,n/a*,n/a*,0,.2953692,n/a**,.2957394,.3779725,n/a**,.3784461,.7244661,.0666105,64997,62955,65100
Bonneville County,16019,16019,ID,Idaho,.025958,n/a**,.0260223,.1724138,.0067114,0,.3826695,n/a**,.3857454,.4305705,n/a**,.4341676,.1295163,.173045,80113,68109,81712
Boundary County,16021,16021,ID,Idaho,.0147059,n/a**,.0149254,n/a*,n/a*,0,.2474747,n/a**,.2578947,.3434343,n/a**,.3526316,.7618483,.0947268,63678,81305,62111
Butte County,16023,16023,ID,Idaho,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0292083,60763,43812,61194
Camas County,16025,16025,ID,Idaho,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0112867,71116,29667,71825
Canyon County,16027,16027,ID,Idaho,.0252215,n/a**,.0235199,.1367188,.0032154,0,.3507631,n/a**,.3657941,.4123799,n/a**,.4279232,.1986788,.2989633,63000,55942,65007
Caribou County,16029,16029,ID,Idaho,.016129,n/a**,.016129,n/a*,n/a*,n/a*,.4471545,n/a**,.4471545,.504065,n/a**,.504065,.5988798,.0810928,71864,60327,72705
Cassia County,16031,16031,ID,Idaho,.0291971,n/a**,.0291971,n/a*,n/a*,0,.3586006,n/a**,.3586006,.3965015,n/a**,.3965015,.5151185,.2999365,63812,54902,66525
Clark County,16033,16033,ID,Idaho,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1,.5682451,49087,37482,57942
Clearwater County,16035,16035,ID,Idaho,.015625,n/a**,.015625,n/a*,n/a*,0,.3188406,n/a**,.3188406,.4565217,n/a**,.4565217,.5861203,.0943287,55455,49930,55704
Custer County,16037,16037,ID,Idaho,.04,n/a**,.04,n/a*,n/a*,n/a*,.25,n/a**,.25,.3157895,n/a**,.3157895,1,.0946631,53124,36075,54946
Elmore County,16039,16039,ID,Idaho,.0434783,n/a**,.0434783,n/a*,n/a*,0,.3806452,n/a**,.3806452,.4365591,n/a**,.4365591,.2688439,.2701547,58518,48270,61399
Franklin County,16041,16041,ID,Idaho,.019802,n/a**,.019802,n/a*,n/a*,0,.4142857,n/a**,.4142857,.4809524,n/a**,.4809524,.6618958,.0879584,68697,67654,68770
Fremont County,16043,16043,ID,Idaho,.0120482,n/a**,.0121951,n/a*,n/a*,0,.345,n/a**,.3434343,.41,n/a**,.4090909,.720435,.1513305,64646,43525,67263
Gem County,16045,16045,ID,Idaho,0,n/a**,0,n/a*,n/a*,0,.2768166,n/a**,.2768166,.366782,n/a**,.366782,.4502063,.1213347,52420,48577,52805
Gooding County,16047,16047,ID,Idaho,.0222222,n/a**,.0169492,n/a*,n/a*,0,.3275109,n/a**,.3057325,.3842795,n/a**,.3694268,.5808329,.3213132,60267,55810,61539
Idaho County,16049,16049,ID,Idaho,.0285714,n/a**,.0285714,n/a*,n/a*,0,.2330509,n/a**,.2330509,.2966102,n/a**,.2966102,.8063564,.0891841,50551,49850,50592
Jefferson County,16051,16051,ID,Idaho,.0167598,n/a**,.0114286,n/a*,n/a*,0,.3634146,n/a**,.3686869,.4317073,n/a**,.4393939,.6661056,.1318245,72995,44415,76279
Jerome County,16053,16053,ID,Idaho,.0273973,n/a**,.0273973,n/a*,n/a*,0,.3531073,n/a**,.3531073,.4096045,n/a**,.4096045,.513185,.3783449,61238,50620,64948
Kootenai County,16055,16055,ID,Idaho,.0222816,n/a**,.0218579,.1543624,.0057471,.0012516,.3120029,n/a**,.3162617,.4027477,n/a**,.4074766,.2424437,.0967834,74904,73489,75029
Latah County,16057,16057,ID,Idaho,.004717,n/a**,.004717,n/a*,n/a*,0,.2975207,n/a**,.2975207,.3504132,n/a**,.3504132,.3499087,.1112414,62342,37369,64522
Lemhi County,16059,16059,ID,Idaho,.0294118,n/a**,.03125,n/a*,n/a*,n/a*,.2695652,n/a**,.2566372,.2956522,n/a**,.2831858,.6113911,.0683509,49590,33964,50109
Lewis County,16061,16061,ID,Idaho,.0357143,n/a**,.0357143,n/a*,n/a*,n/a*,.2268041,n/a**,.2268041,.2886598,n/a**,.2886598,1,.1576073,55036,39122,56765
Lincoln County,16063,16063,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.3611111,n/a**,.3611111,.4305556,n/a**,.4305556,1,.3324563,57971,49232,60626
Madison County,16065,16065,ID,Idaho,.0225989,n/a**,.0225989,n/a*,n/a*,0,.3132296,n/a**,.3132296,.3424124,n/a**,.3424124,.2846334,.1149981,52366,27577,54953
Minidoka County,16067,16067,ID,Idaho,.0310559,n/a**,.0238095,n/a*,n/a*,0,.351706,n/a**,.3549488,.4199475,n/a**,.4266212,.4422243,.3778802,64670,48807,71676
Nez Perce County,16069,16069,ID,Idaho,.016129,n/a*,.0171821,.0980392,0,0,.3309352,n/a*,.3287879,.4446043,n/a*,.4393939,.1916465,.1296974,66552,51444,68010
Oneida County,16071,16071,ID,Idaho,0,n/a**,0,n/a*,n/a*,n/a*,.4057971,n/a**,.4057971,.4782609,n/a**,.4782609,1,.0656496,57024,34760,57946
Owyhee County,16073,16073,ID,Idaho,.0491803,n/a**,.0285714,n/a*,n/a*,n/a*,.2142857,n/a**,.2680412,.3241758,n/a**,.3505155,.7729481,.3182017,59481,36277,67337
Payette County,16075,16075,ID,Idaho,.005618,n/a**,.005618,n/a*,n/a*,0,.3627685,n/a**,.3627685,.4224344,n/a**,.4224344,.4266897,.2140532,66136,59478,67268
Power County,16077,16077,ID,Idaho,.0222222,n/a**,n/a*,n/a*,n/a*,n/a*,.3333333,n/a**,n/a*,.4285714,n/a**,n/a*,.4258667,.3842863,61766,54028,64344
Shoshone County,16079,16079,ID,Idaho,0,n/a**,0,n/a*,n/a*,0,.2995595,n/a**,.2995595,.3832599,n/a**,.3832599,.5603604,.0852627,53600,31742,54971
Teton County,16081,16081,ID,Idaho,.025974,n/a**,.025974,n/a*,n/a*,0,.3405405,n/a**,.3405405,.4162162,n/a**,.4162162,1,.1902527,82563,59801,85999
Twin Falls County,16083,16083,ID,Idaho,.0254083,n/a**,.0258303,.1160714,.010101,0,.3466861,n/a**,.3476649,.3976693,n/a**,.3980727,.2799042,n/a**,69765,94889,64438
Valley County,16085,16085,ID,Idaho,0,n/a**,0,n/a*,n/a*,0,.3257143,n/a**,.3275862,.3942857,n/a**,.3965517,1,.0288434,78478,32327,79031
Washington County,16087,16087,ID,Idaho,.0243902,n/a**,.0243902,n/a*,n/a*,n/a*,.2368421,n/a**,.2368421,.2697369,n/a**,.2697369,.4556776,.2107731,51952,41912,53864
Adams County,17001,17001,IL,Illinois,.0490798,n/a**,.0490797,.2258064,n/a*,0,.231943,n/a**,.2326531,.3265514,n/a**,.327551,.3259914,.0853846,75647,59725,76645
Alexander County,17003,17003,IL,Illinois,.03125,n/a*,.0454545,n/a*,n/a*,n/a*,.2839506,n/a*,.3,.3950617,n/a*,.44,.6185967,.3779853,45672,34798,52112
Bond County,17005,17005,IL,Illinois,.0612245,n/a**,.0612245,n/a*,n/a*,0,.361991,n/a**,.361991,.438914,n/a**,.438914,.6073841,.1200933,70131,70472,70110
Boone County,17007,17007,IL,Illinois,.0315457,n/a**,.0316456,.1538462,0,0,.348718,n/a**,.3478819,.4025641,n/a**,.4017972,.1936306,.2655673,85599,77925,87228
Brown County,17009,17009,IL,Illinois,.0454545,n/a**,.0454545,n/a*,n/a*,n/a*,.2686567,n/a**,.2686567,.3283582,n/a**,.3283582,.4106963,.2609738,67824,30878,69393
Bureau County,17011,17011,IL,Illinois,.0178571,n/a*,.0188679,n/a*,n/a*,0,.3785851,n/a*,.375502,.4282983,n/a*,.4257028,.5739036,.1197987,69674,63262,70223
Calhoun County,17013,17013,IL,Illinois,.0232558,n/a**,.0238095,n/a*,n/a*,n/a*,.4,n/a**,.3924051,.5375,n/a**,.5316456,1,.0302594,66845,8926,67991
Carroll County,17015,17015,IL,Illinois,.0188679,n/a**,.0188679,n/a*,n/a*,0,.3858921,n/a**,.3858921,.439834,n/a**,.439834,.8187431,.0675045,62739,53641,63118
Cass County,17017,17017,IL,Illinois,.047619,n/a**,.047619,n/a*,n/a*,0,.3596059,n/a**,.3596059,.4137931,n/a**,.4137931,.5213312,.2402685,65081,45136,68740
Champaign County,17019,17019,IL,Illinois,.0356295,n/a**,.0351124,.1973684,0,0,.2532827,n/a**,.3068293,.2864547,n/a**,.342439,.127103,.3344271,72991,51132,81810
Christian County,17021,17021,IL,Illinois,.0152284,n/a**,.0152284,n/a*,n/a*,0,.3293651,n/a**,.3293651,.3888889,n/a**,.3888889,.4345115,.0489302,62807,68891,62639
Clark County,17023,17023,IL,Illinois,.0253165,n/a**,.0253165,n/a*,n/a*,0,.2640693,n/a**,.2640693,.3419913,n/a**,.3419913,.5954086,.0342258,70037,91122,69737
Clay County,17025,17025,IL,Illinois,.0163934,n/a**,.0163934,n/a*,n/a*,n/a*,.2655367,n/a**,.2655367,.3446328,n/a**,.3446328,.6473398,.0378617,60790,40589,61051
Clinton County,17027,17027,IL,Illinois,.0215517,n/a**,.0215517,n/a*,n/a*,0,.3506744,n/a**,.3506744,.4450867,n/a**,.4450867,.4875801,.084671,80242,62995,80923
Coles County,17029,17029,IL,Illinois,.0426357,n/a**,.0426357,.1964286,n/a*,0,.2989986,n/a**,.2989986,.3662375,n/a**,.3662375,.2428861,.0899954,63161,44847,64253
Cook County,17031,17031,IL,Illinois,.0418689,.066083,.0209808,.192032,.0146002,.0011617,.2438661,.2411942,.2485096,.2853885,.2922447,.2788597,.000453,.5807824,94922,69798,120922
Crawford County,17033,17033,IL,Illinois,.0571429,n/a**,.0583942,n/a*,n/a*,0,.3493151,n/a**,.3460208,.479452,n/a**,.4740484,.6016551,.1187657,68640,102157,67234
Cumberland County,17035,17035,IL,Illinois,.0441176,n/a**,.0441176,n/a*,n/a*,0,.3089887,n/a**,.3089887,.3707865,n/a**,.3707865,1,.0328578,62334,54917,62500
DeKalb County,17037,17037,IL,Illinois,.0255973,n/a**,.0255973,.15,0,0,.350173,n/a**,.3504155,.4034602,n/a**,.4037396,.2030525,.2380861,77923,59717,82066
De Witt County,17039,17039,IL,Illinois,.0377358,n/a**,.0377358,n/a*,n/a*,0,.3524904,n/a**,.3524904,.3984674,n/a**,.3984674,.4875309,.0528612,69216,47038,70030
Douglas County,17041,17041,IL,Illinois,.0083333,n/a**,.0083333,n/a*,n/a*,0,.3457627,n/a**,.3457627,.4033898,n/a**,.4033898,.6163664,.0959217,70199,52048,71575
DuPage County,17043,17043,IL,Illinois,.0189951,.0163934,.0168634,.1448763,.008547,.0011025,.29524,.3370234,.2874731,.3278047,.3714637,.317757,.0004755,.3374949,124223,105329,131515
Edgar County,17045,17045,IL,Illinois,.0254237,n/a**,.0254237,n/a*,n/a*,0,.3430657,n/a**,.3430657,.4270073,n/a**,.4270073,.518034,.0301614,62335,73504,62165
Edwards County,17047,17047,IL,Illinois,.0333333,n/a**,.0333333,n/a*,n/a*,n/a*,.2325581,n/a**,.2325581,.3372093,n/a**,.3372093,1,.0341171,63054,33324,63412
Effingham County,17049,17049,IL,Illinois,.025,n/a**,.025,n/a*,n/a*,0,.2558559,n/a**,.2558559,.3585586,n/a**,.3585586,.5969862,.0407912,74875,51897,75475
Fayette County,17051,17051,IL,Illinois,.0471698,n/a**,.0471698,n/a*,n/a*,0,.3164063,n/a**,.3164063,.4101563,n/a**,.4101563,.6698735,.078991,59615,51260,59729
Ford County,17053,17053,IL,Illinois,.0238095,n/a**,.0238095,n/a*,n/a*,0,.3097345,n/a**,.3097345,.3672566,n/a**,.3672566,.417797,.0615764,64974,71662,64659
Franklin County,17055,17055,IL,Illinois,.0606061,n/a**,.0606061,.21875,n/a*,.0063694,.3777403,n/a**,.3777403,.4384486,n/a**,.4384486,.4858067,.0408925,54762,44409,55004
Fulton County,17057,17057,IL,Illinois,.0511628,n/a**,.0511628,n/a*,n/a*,0,.3696099,n/a**,.3696099,.4373717,n/a**,.4373717,.600259,.081004,62429,64032,62392
Gallatin County,17059,17059,IL,Illinois,.027027,n/a**,.027027,n/a*,n/a*,n/a*,.3370787,n/a**,.3370787,.4157303,n/a**,.4157303,1,.0428544,57026,42857,57364
Greene County,17061,17061,IL,Illinois,.0107527,n/a**,.0107527,n/a*,n/a*,0,.4175258,n/a**,.4175258,.4793814,n/a**,.4793814,.7084833,.0357089,58630,49435,58721
Grundy County,17063,17063,IL,Illinois,.0296736,n/a**,.0296736,.1343284,n/a*,.0044053,.3804071,n/a**,.3804071,.4249364,n/a**,.4249364,.2437529,.1347681,87844,76164,88991
